,tpm
RNA5SP62,0
RNA5SP63,0
RNA5SP64,0
RNA5SP65,0
RNA5SP66,0
RNA5SP67,0
RNA5SP68,0
RNA5SP69,0
RNA5SP70,0
RNA5SP71,4.03111
RNA5SP72,0
RNA5SP73,0
RNA5SP74,0
RNA5SP75,0
RNA5SP76,0
RNA5SP77,0
RNA5SP78,7.24575
RNA5SP79,0
RNA5SP80,0
RNA5SP82,14.7839
RNA5SP84,0
RNA5SP85,1.0255
RNA5SP86,0
RNA5SP87,0
RNA5SP88,1.07546
RNA5SP89,0
RNA5SP90,0
RNA5SP91,0
RNA5SP92,0
RNA5SP93,0
RNA5SP94,0
RNA5SP95,0
RNA5SP96,0
RNA5SP97,0
RNA5SP98,0
RNA5SP99,1.08502
RNASE1,0.035303
RNASE10,1.03075
RNASE11,0
RNASE12,0
RNASE13,0
RNASE2,0.0291911
RNASE3,0
RNASE4,0.556578
RNASE6,5.87728
RNASE7,0
RNASE8,0
RNASE9,0
RNASEH1,24.778325
RNASEH1-AS1,4.45299
RNASEH1P1,0
RNASEH1P2,0
RNASEH2A,41.424293
RNASEH2B,72.950201
RNASEH2B-AS1,0.7794473
RNASEH2C,17.285974
RNASEH2CP1,0.0518867
RNASEK,246.152497
RNASEK-C17orf49,2.10429300320136
RNASEL,2.620706
RNASET2,43.0974278
RND1,5.85232
RND2,0.1406515
RND3,0.5009559
RNF10,78.8640185
RNF103,18.89029
RNF103-CHMP3,1.04292
RNF10P1,0
RNF11,28.7461326
RNF111,17.157136
RNF112,0.0782591
RNF113A,23.1803
RNF113B,0.0281345
RNF114,47.939677
RNF115,10.56179
RNF11P2,0
RNF121,32.5849571593934
RNF122,3.97939
RNF123,12.4841438
RNF125,2.3597701
RNF126,50.141792
RNF126P1,0.0225886
RNF128,0.00680815
RNF13,29.4708649
RNF130,0.1136801
RNF133,0
RNF135,11.561135
RNF138,25.300211
RNF138P1,0.0473345
RNF138P2,0
RNF139,14.075904
RNF139-AS1,3.8708555
RNF14,33.68892340949
RNF141,10.930811
RNF144A,7.500393
RNF144A-AS1,1.972585
RNF144B,0.1191809
RNF145,36.4115909
RNF146,41.627051
RNF148,0
RNF149,37.34826
RNF150,0.0175133
RNF151,0.0790989
RNF152,0.400968
RNF152P1,0
RNF157,10.6197284
RNF157-AS1,0.403761
RNF165,0.5342155
RNF166,13.74505
RNF167,85.6761088
RNF168,29.95344
RNF169,10.3069
RNF17,0.00832398
RNF170,2.6035117
RNF175,0
RNF180,0.577028
RNF181,126.838832
RNF182,0.00480208
RNF183,0.050211
RNF185,16.10506
RNF185-AS1,3.82627
RNF186,0
RNF187,90.6617
RNF19A,70.8311997
RNF19B,20.41924
RNF19BPX,0
RNF19BPY,0
RNF2,16.016229
RNF20,22.7996728
RNF207,19.88485
RNF208,22.8848
RNF212,0.120117
RNF212B,0.255502
RNF213,73.371673
RNF214,14.0272538
RNF215,10.246838
RNF216,41.646101
RNF216-IT1,0.510073
RNF216P1,11.234155
RNF217,1.11225636
RNF217-AS1,0.159633
RNF219,13.0129
RNF219-AS1,0.6298472155
RNF220,53.7363879
RNF222,0.0846762
RNF223,0.205318
RNF224,0.0520209
RNF225,0
RNF227,1.427277
RNF24,4.590617
RNF25,17.28041
RNF26,18.0461
RNF2P1,0.603712
RNF31,36.8235
RNF32,7.090718
RNF34,31.124592
RNF38,19.203423
RNF39,0.5925714
RNF4,70.981063
RNF40,46.725364
RNF41,21.425364
RNF43,17.016826
RNF44,58.37544
RNF5,56.9225553
RNF5P1,0.0985824
RNF6,27.684474
RNF6P1,0
RNF7,68.80209
RNF7P1,0
RNF8,18.334436
RNFT1,6.099366
RNFT1-DT,1.8452342
RNFT1P2,0
RNFT1P3,0
RNFT2,3.64121378515
RNGTT,21.876997
RNGTTP1,0.061245
RNH1,104.7869866
RNLS,4.838511
RNMT,36.963621
RNMTL1P1,0
RNMTL1P2,0
RNPC3,28.28355
RNPEP,36.3262193
RNPEPL1,37.680524
RNPS1,168.59346
RNPS1P1,0.17925
RNU1-1,17.8877
RNU1-100P,0
RNU1-101P,0
RNU1-103P,10.8265
RNU1-104P,0
RNU1-105P,0
RNU1-106P,5.1263
RNU1-107P,0
RNU1-108P,0
RNU1-109P,0
RNU1-112P,0
RNU1-114P,0
RNU1-115P,0
RNU1-116P,5.44269
RNU1-117P,0
RNU1-119P,0
RNU1-11P,0.51263
RNU1-120P,0.574001
RNU1-122P,0.583139
RNU1-123P,0
RNU1-124P,1.40971
RNU1-125P,0
RNU1-128P,0
RNU1-129P,0.982031
RNU1-130P,0
RNU1-131P,0
RNU1-132P,0
RNU1-133P,0
RNU1-134P,0
RNU1-136P,0
RNU1-138P,0
RNU1-139P,1.01031
RNU1-13P,0
RNU1-140P,0
RNU1-141P,0
RNU1-142P,0
RNU1-143P,2.94806
RNU1-146P,0
RNU1-148P,0
RNU1-149P,0
RNU1-14P,0
RNU1-150P,0
RNU1-151P,0
RNU1-15P,0
RNU1-16P,7.17682
RNU1-17P,0
RNU1-18P,0
RNU1-19P,0.505154
RNU1-2,17.8877
RNU1-20P,0
RNU1-21P,0
RNU1-22P,0
RNU1-23P,0
RNU1-24P,0
RNU1-27P,17.8877
RNU1-28P,17.8877
RNU1-29P,0
RNU1-3,17.8877
RNU1-30P,0.519811
RNU1-31P,0
RNU1-32P,0
RNU1-33P,0
RNU1-34P,0
RNU1-35P,0
RNU1-36P,0
RNU1-38P,0
RNU1-39P,0
RNU1-4,17.8877
RNU1-40P,0
RNU1-41P,0
RNU1-42P,0
RNU1-43P,0
RNU1-44P,0
RNU1-45P,0
RNU1-46P,0
RNU1-47P,1.03962
RNU1-48P,0
RNU1-49P,0
RNU1-51P,0.559836
RNU1-52P,0
RNU1-54P,0
RNU1-55P,0
RNU1-56P,0
RNU1-57P,0
RNU1-58P,0
RNU1-59P,0
RNU1-5P,0
RNU1-61P,0
RNU1-62P,0
RNU1-63P,0.51263
RNU1-64P,0
RNU1-65P,0
RNU1-67P,1.02526
RNU1-68P,2.94806
RNU1-6P,0
RNU1-70P,0
RNU1-72P,0.611819
RNU1-73P,4.61367
RNU1-74P,0
RNU1-75P,0
RNU1-76P,0
RNU1-77P,0
RNU1-78P,0
RNU1-79P,0
RNU1-7P,0
RNU1-80P,0
RNU1-82P,0
RNU1-83P,0
RNU1-84P,0
RNU1-85P,1.02526
RNU1-86P,0
RNU1-87P,0
RNU1-88P,0
RNU1-89P,0
RNU1-8P,0
RNU1-91P,2.33915
RNU1-92P,0
RNU1-93P,0.474474
RNU1-94P,0.446073
RNU1-95P,0
RNU1-96P,0
RNU1-97P,0
RNU1-98P,0
RNU105B,0
RNU105C,0
RNU11,3.45675
RNU11-2P,0
RNU11-3P,0.875739
RNU11-4P,0
RNU11-5P,0
RNU11-6P,0
RNU12,0
RNU12-2P,2.33255
RNU2-1,6.74801
RNU2-10P,0
RNU2-11P,3.28281
RNU2-12P,0.682685
RNU2-13P,0
RNU2-14P,1.38774
RNU2-15P,0
RNU2-16P,10.7565
RNU2-17P,2.00744
RNU2-18P,0.529288
RNU2-19P,0
RNU2-20P,0
RNU2-21P,0
RNU2-22P,0.96844
RNU2-23P,0
RNU2-24P,0.920056
RNU2-25P,1.04081
RNU2-26P,0
RNU2-27P,0
RNU2-28P,4.62643
RNU2-29P,0
RNU2-2P,6.49941
RNU2-30P,0.897419
RNU2-31P,0
RNU2-32P,0
RNU2-33P,0.343009
RNU2-34P,0
RNU2-35P,0
RNU2-36P,0
RNU2-37P,0.840945
RNU2-38P,0
RNU2-39P,0
RNU2-3P,0.792025
RNU2-40P,0
RNU2-41P,0
RNU2-42P,2.14408
RNU2-43P,0
RNU2-44P,0
RNU2-45P,0
RNU2-46P,0
RNU2-47P,0
RNU2-48P,0
RNU2-49P,0
RNU2-4P,0
RNU2-50P,0.729107
RNU2-51P,0.321502
RNU2-52P,0
RNU2-53P,0
RNU2-54P,0
RNU2-55P,3.07184
RNU2-56P,0
RNU2-57P,0
RNU2-58P,1.55768
RNU2-59P,0
RNU2-5P,0.402215
RNU2-60P,0
RNU2-61P,0
RNU2-62P,0
RNU2-63P,0
RNU2-64P,0
RNU2-65P,1.59994
RNU2-66P,6.44252
RNU2-68P,0
RNU2-69P,0
RNU2-6P,0
RNU2-70P,2.04123
RNU2-71P,0
RNU2-72P,0
RNU2-7P,1.65681
RNU2-8P,0
RNU2-9P,0
RNU4-1,17.0474
RNU4-10P,0
RNU4-11P,0
RNU4-12P,0
RNU4-13P,0
RNU4-14P,1.0114
RNU4-15P,0
RNU4-16P,0
RNU4-17P,0
RNU4-18P,0
RNU4-2,16.2725
RNU4-20P,0
RNU4-21P,2.91382
RNU4-22P,0
RNU4-23P,8.47097
RNU4-24P,0
RNU4-25P,0.676719
RNU4-26P,0
RNU4-27P,0
RNU4-28P,0
RNU4-29P,0
RNU4-30P,0
RNU4-31P,0
RNU4-32P,0
RNU4-33P,0
RNU4-34P,2.98786
RNU4-35P,0
RNU4-36P,0
RNU4-37P,0
RNU4-38P,0
RNU4-39P,0.954329
RNU4-40P,0
RNU4-41P,0
RNU4-42P,0
RNU4-43P,0
RNU4-44P,0
RNU4-45P,3.03046
RNU4-46P,0
RNU4-47P,3.20297
RNU4-48P,0.390328
RNU4-49P,0
RNU4-4P,0
RNU4-50P,0
RNU4-51P,0
RNU4-52P,2.40046
RNU4-53P,0
RNU4-54P,0
RNU4-55P,0
RNU4-56P,0
RNU4-57P,0
RNU4-58P,0
RNU4-59P,0
RNU4-5P,4.2608
RNU4-60P,0
RNU4-61P,0
RNU4-62P,2.74366
RNU4-63P,0
RNU4-64P,0
RNU4-65P,0
RNU4-66P,0
RNU4-67P,0
RNU4-68P,0
RNU4-69P,0.729107
RNU4-6P,0
RNU4-70P,0
RNU4-71P,0
RNU4-72P,0
RNU4-73P,0
RNU4-74P,0
RNU4-75P,0
RNU4-76P,0
RNU4-77P,0
RNU4-78P,6.79892
RNU4-79P,0
RNU4-7P,0
RNU4-80P,3.03045
RNU4-81P,0
RNU4-82P,4.62053
RNU4-83P,0
RNU4-84P,0
RNU4-85P,0
RNU4-86P,1.72802
RNU4-87P,0
RNU4-88P,0
RNU4-89P,6.13017
RNU4-8P,6.06091
RNU4-90P,0
RNU4-91P,0
RNU4-92P,0
RNU4-9P,0
RNU4ATAC,0.954329
RNU4ATAC10P,0
RNU4ATAC11P,0
RNU4ATAC12P,4.28816
RNU4ATAC13P,0
RNU4ATAC14P,0
RNU4ATAC15P,0.971275
RNU4ATAC16P,0
RNU4ATAC17P,0
RNU4ATAC18P,4.85637
RNU4ATAC2P,0
RNU4ATAC3P,0
RNU4ATAC4P,1.94255
RNU4ATAC5P,0
RNU4ATAC6P,0
RNU4ATAC7P,0
RNU4ATAC8P,0
RNU4ATAC9P,0
RNU5A-1,2.11312
RNU5A-2P,0
RNU5A-3P,1.06766
RNU5A-4P,0
RNU5A-5P,0
RNU5A-6P,0
RNU5A-7P,0
RNU5A-8P,10.67656
RNU5B-1,0
RNU5B-2P,2.14408
RNU5B-3P,0
RNU5B-4P,1.09659
RNU5B-6P,0.595684
RNU5D-1,0
RNU5D-2P,0
RNU5E-1,0
RNU5E-10P,1.03511
RNU5E-3P,0
RNU5E-4P,0
RNU5E-5P,0
RNU5E-6P,1.04004
RNU5E-7P,0
RNU5E-8P,0
RNU5E-9P,0
RNU5F-1,0
RNU5F-2P,0
RNU5F-3P,0
RNU5F-4P,0
RNU5F-6P,1.05656
RNU5F-7P,0
RNU5F-8P,0
RNU6-1,8.92376
RNU6-1000P,0
RNU6-1001P,0
RNU6-1003P,0
RNU6-1004P,0
RNU6-1005P,1.049946
RNU6-1006P,0
RNU6-1007P,0
RNU6-1008P,0
RNU6-1009P,0
RNU6-100P,8.46519
RNU6-1010P,0
RNU6-1011P,4.19979
RNU6-1012P,0
RNU6-1013P,0
RNU6-1014P,0
RNU6-1015P,0
RNU6-1016P,34.5351
RNU6-1017P,0
RNU6-1018P,0
RNU6-1019P,0
RNU6-101P,1.04375
RNU6-1020P,0
RNU6-1021P,0
RNU6-1022P,0
RNU6-1023P,0
RNU6-1024P,13.6493
RNU6-1025P,0
RNU6-1026P,0
RNU6-1027P,0
RNU6-1028P,0
RNU6-1029P,0
RNU6-102P,0
RNU6-1031P,0
RNU6-1032P,0
RNU6-1034P,0
RNU6-1035P,0
RNU6-1036P,0
RNU6-1037P,0
RNU6-1038P,0
RNU6-1039P,0
RNU6-103P,0
RNU6-1040P,0
RNU6-1041P,0
RNU6-1042P,0
RNU6-1043P,2.8325
RNU6-1044P,0
RNU6-1045P,0
RNU6-1046P,0
RNU6-1047P,0
RNU6-1048P,18.899
RNU6-1049P,0
RNU6-104P,0
RNU6-1050P,0
RNU6-1051P,0
RNU6-1052P,0
RNU6-1053P,14.8438
RNU6-1054P,0
RNU6-1055P,0
RNU6-1056P,2.09989
RNU6-1057P,0
RNU6-1059P,0
RNU6-105P,0
RNU6-1060P,0
RNU6-1061P,0
RNU6-1062P,0
RNU6-1064P,0
RNU6-1065P,0
RNU6-1066P,0
RNU6-1067P,0
RNU6-1068P,0
RNU6-1069P,0.875739
RNU6-106P,0
RNU6-1071P,0
RNU6-1072P,0
RNU6-1073P,0
RNU6-1074P,0
RNU6-1075P,0
RNU6-1076P,0.629463
RNU6-1077P,0
RNU6-1078P,0
RNU6-1079P,0
RNU6-107P,2.05367
RNU6-1080P,0
RNU6-1081P,0
RNU6-1082P,0
RNU6-1083P,0
RNU6-1084P,0
RNU6-1085P,1.04995
RNU6-1086P,0
RNU6-1087P,0
RNU6-1088P,0
RNU6-1089P,0
RNU6-108P,1.04995
RNU6-1090P,0
RNU6-1091P,4.19979
RNU6-1092P,0
RNU6-1093P,0
RNU6-1094P,0
RNU6-1095P,2.15978
RNU6-1096P,0
RNU6-1097P,0
RNU6-1098P,0
RNU6-1099P,3.14984
RNU6-109P,0
RNU6-10P,0
RNU6-1100P,0.629463
RNU6-1101P,0
RNU6-1102P,0
RNU6-1103P,0
RNU6-1104P,0
RNU6-1105P,0
RNU6-1106P,0
RNU6-1107P,0
RNU6-1108P,0
RNU6-1109P,0
RNU6-110P,0
RNU6-1110P,0
RNU6-1111P,0
RNU6-1112P,0
RNU6-1113P,0
RNU6-1114P,0
RNU6-1115P,0
RNU6-1116P,0
RNU6-1117P,0
RNU6-1118P,0.629463
RNU6-1119P,0
RNU6-111P,0
RNU6-1120P,0
RNU6-1121P,0
RNU6-1122P,0
RNU6-1123P,0
RNU6-1124P,0
RNU6-1125P,0
RNU6-1126P,0
RNU6-1127P,0
RNU6-1128P,0
RNU6-1129P,0
RNU6-112P,0
RNU6-1130P,0
RNU6-1131P,0
RNU6-1132P,0
RNU6-1133P,0
RNU6-1134P,0
RNU6-1135P,0
RNU6-1136P,1.04375
RNU6-1137P,0
RNU6-1138P,0
RNU6-113P,1.97918
RNU6-1140P,0
RNU6-1141P,0
RNU6-1143P,0
RNU6-1144P,0
RNU6-1145P,0
RNU6-1146P,0
RNU6-1147P,0
RNU6-1148P,0
RNU6-1149P,0
RNU6-114P,0
RNU6-1150P,0
RNU6-1151P,0
RNU6-1152P,1.04995
RNU6-1153P,2.12344
RNU6-1154P,1.04375
RNU6-1155P,0
RNU6-1156P,2.94451
RNU6-1157P,6.34889
RNU6-1158P,0
RNU6-1159P,0
RNU6-115P,0
RNU6-1160P,0
RNU6-1161P,0
RNU6-1162P,0
RNU6-1163P,0
RNU6-1164P,1.04995
RNU6-1165P,3.14984
RNU6-1167P,0
RNU6-1168P,0
RNU6-1169P,0
RNU6-116P,0
RNU6-1170P,0
RNU6-1171P,0
RNU6-1172P,0
RNU6-1174P,0
RNU6-1175P,0
RNU6-1176P,0
RNU6-1177P,0
RNU6-1178P,0
RNU6-1179P,0
RNU6-117P,0
RNU6-1180P,0
RNU6-1181P,0
RNU6-1183P,0
RNU6-1184P,0
RNU6-1186P,0
RNU6-1187P,0
RNU6-1188P,0
RNU6-1189P,0
RNU6-118P,6.161
RNU6-1190P,0
RNU6-1191P,1.04995
RNU6-1192P,0
RNU6-1193P,0.262487
RNU6-1194P,0
RNU6-1195P,0
RNU6-1196P,0
RNU6-1197P,0
RNU6-1198P,0
RNU6-1199P,0
RNU6-119P,0
RNU6-11P,0
RNU6-1200P,0
RNU6-1201P,0
RNU6-1203P,1.08656
RNU6-1204P,0
RNU6-1205P,1.05815
RNU6-1206P,0
RNU6-1207P,0
RNU6-1208P,0
RNU6-1209P,2.09989
RNU6-120P,0
RNU6-1210P,1.04995
RNU6-1211P,0
RNU6-1212P,0
RNU6-1213P,0
RNU6-1214P,0
RNU6-1215P,0
RNU6-1216P,0
RNU6-1217P,0.629463
RNU6-1218P,0
RNU6-1219P,1.08692
RNU6-121P,0
RNU6-1220P,0
RNU6-1222P,0
RNU6-1223P,2.08751
RNU6-1224P,0
RNU6-1225P,0
RNU6-1226P,0
RNU6-1227P,0
RNU6-1228P,0
RNU6-1229P,0
RNU6-122P,0
RNU6-1230P,0
RNU6-1231P,3.13067
RNU6-1232P,0
RNU6-1233P,0
RNU6-1234P,0
RNU6-1235P,0
RNU6-1236P,0
RNU6-1237P,0
RNU6-1238P,4.10733
RNU6-1239P,0.349982
RNU6-123P,0
RNU6-1240P,0
RNU6-1241P,0
RNU6-1242P,0
RNU6-1243P,0
RNU6-1244P,0
RNU6-1245P,1.05815
RNU6-1246P,0
RNU6-1247P,0
RNU6-1248P,0
RNU6-1249P,0
RNU6-1250P,0
RNU6-1251P,0
RNU6-1252P,0
RNU6-1254P,0
RNU6-1255P,0
RNU6-1256P,0
RNU6-1257P,2.17312
RNU6-1258P,0
RNU6-125P,5.24973
RNU6-1260P,0
RNU6-1261P,0
RNU6-1262P,10.8351
RNU6-1263P,0
RNU6-1264P,0
RNU6-1265P,0
RNU6-1266P,0
RNU6-1267P,3.14984
RNU6-1268P,0.349982
RNU6-1269P,0.262487
RNU6-126P,4.17422
RNU6-1270P,0
RNU6-1271P,0
RNU6-1272P,0
RNU6-1273P,0
RNU6-1274P,0
RNU6-1275P,0
RNU6-1276P,1.04375
RNU6-1277P,0
RNU6-1278P,0
RNU6-1279P,1.04356
RNU6-127P,0
RNU6-1280P,2.09989
RNU6-1281P,1.06172
RNU6-1282P,0
RNU6-1283P,3.18516
RNU6-1284P,0
RNU6-1285P,14.8641
RNU6-1286P,0
RNU6-1287P,0
RNU6-1288P,0
RNU6-1289P,1.05815
RNU6-128P,0
RNU6-1290P,0
RNU6-1291P,0
RNU6-1292P,0
RNU6-1293P,0
RNU6-1294P,0
RNU6-1296P,0
RNU6-1297P,0
RNU6-1298P,0
RNU6-1299P,0
RNU6-129P,0
RNU6-12P,0
RNU6-1300P,0
RNU6-1301P,0
RNU6-1303P,0
RNU6-1304P,0
RNU6-1305P,0
RNU6-1306P,0
RNU6-1307P,0
RNU6-1308P,0
RNU6-1309P,0
RNU6-130P,10.43556
RNU6-1310P,0
RNU6-1311P,0
RNU6-1312P,0
RNU6-1313P,0
RNU6-1314P,0
RNU6-1315P,0
RNU6-1316P,0
RNU6-1317P,0
RNU6-1318P,0
RNU6-1319P,0
RNU6-131P,0
RNU6-1320P,0
RNU6-1321P,0
RNU6-1322P,0
RNU6-1323P,0
RNU6-1324P,0
RNU6-1325P,0
RNU6-1326P,0
RNU6-1327P,0
RNU6-1328P,0
RNU6-1329P,17.8491
RNU6-132P,0
RNU6-1330P,0
RNU6-1331P,1.05815
RNU6-1332P,0
RNU6-1333P,0
RNU6-1334P,0
RNU6-1335P,0
RNU6-1336P,0
RNU6-1337P,0.85532
RNU6-1338P,0
RNU6-1339P,0
RNU6-133P,0
RNU6-1340P,0
RNU6-135P,0
RNU6-136P,0
RNU6-137P,1.07989
RNU6-138P,0
RNU6-139P,0
RNU6-13P,0
RNU6-140P,7.55924
RNU6-141P,1.06172
RNU6-142P,1.04995
RNU6-143P,0
RNU6-144P,0
RNU6-145P,0
RNU6-146P,0
RNU6-147P,0
RNU6-148P,0
RNU6-14P,0
RNU6-150P,0
RNU6-151P,0
RNU6-152P,0
RNU6-153P,0
RNU6-154P,0
RNU6-155P,0
RNU6-156P,0
RNU6-157P,0
RNU6-158P,0
RNU6-159P,0
RNU6-15P,0
RNU6-160P,0
RNU6-161P,0
RNU6-162P,0
RNU6-163P,0
RNU6-164P,0
RNU6-165P,0
RNU6-166P,0
RNU6-167P,0
RNU6-168P,0
RNU6-169P,0
RNU6-16P,0
RNU6-170P,0
RNU6-171P,0
RNU6-172P,0
RNU6-173P,1.04375
RNU6-174P,0
RNU6-175P,0
RNU6-176P,0
RNU6-177P,0
RNU6-178P,0
RNU6-179P,0
RNU6-17P,0
RNU6-180P,0
RNU6-181P,1.04995
RNU6-182P,0
RNU6-183P,0
RNU6-184P,0
RNU6-185P,0
RNU6-187P,0
RNU6-188P,0
RNU6-189P,0
RNU6-18P,0
RNU6-190P,2.05367
RNU6-191P,0
RNU6-192P,0
RNU6-193P,0
RNU6-194P,0
RNU6-195P,6.45279
RNU6-196P,1.049946
RNU6-197P,0
RNU6-198P,0
RNU6-199P,0
RNU6-19P,1.15532
RNU6-2,8.92376
RNU6-200P,0
RNU6-201P,0
RNU6-202P,0.902923
RNU6-203P,0
RNU6-204P,7.34963
RNU6-205P,0
RNU6-206P,0
RNU6-207P,0
RNU6-208P,0
RNU6-209P,0
RNU6-20P,0
RNU6-210P,0
RNU6-211P,0
RNU6-212P,0
RNU6-213P,0
RNU6-214P,0
RNU6-215P,0
RNU6-216P,10.9598
RNU6-217P,0
RNU6-218P,2.12344
RNU6-219P,0
RNU6-21P,0
RNU6-220P,0
RNU6-221P,0
RNU6-222P,0
RNU6-223P,0
RNU6-224P,0
RNU6-225P,0
RNU6-226P,0
RNU6-227P,0
RNU6-228P,0
RNU6-229P,0
RNU6-22P,0
RNU6-230P,2.08751
RNU6-231P,0
RNU6-232P,0
RNU6-233P,2.27284
RNU6-234P,0
RNU6-235P,0
RNU6-236P,0
RNU6-237P,0
RNU6-238P,0
RNU6-239P,0
RNU6-23P,0
RNU6-240P,0
RNU6-241P,0
RNU6-242P,0
RNU6-243P,0
RNU6-244P,0
RNU6-245P,0
RNU6-246P,0
RNU6-247P,0
RNU6-248P,0
RNU6-249P,0
RNU6-24P,0
RNU6-250P,0
RNU6-251P,0
RNU6-252P,0
RNU6-253P,0
RNU6-254P,1.04995
RNU6-255P,0
RNU6-256P,0
RNU6-257P,0
RNU6-258P,0
RNU6-259P,0
RNU6-25P,0
RNU6-260P,0
RNU6-261P,0
RNU6-262P,0
RNU6-263P,0
RNU6-264P,0
RNU6-266P,0
RNU6-267P,0
RNU6-268P,0
RNU6-269P,0
RNU6-26P,5.24973
RNU6-270P,0
RNU6-271P,0
RNU6-272P,0
RNU6-273P,0
RNU6-274P,0
RNU6-275P,0
RNU6-276P,0
RNU6-277P,1.05815
RNU6-278P,0
RNU6-279P,0
RNU6-27P,0
RNU6-280P,0
RNU6-281P,0
RNU6-282P,4.17422
RNU6-283P,0
RNU6-284P,0
RNU6-285P,0.981504
RNU6-286P,0
RNU6-287P,0
RNU6-288P,0
RNU6-289P,0
RNU6-28P,0
RNU6-290P,0
RNU6-291P,0
RNU6-293P,0
RNU6-294P,0
RNU6-295P,0
RNU6-296P,1.04995
RNU6-297P,0
RNU6-298P,0
RNU6-299P,0
RNU6-29P,0
RNU6-300P,0
RNU6-301P,0
RNU6-302P,1.04995
RNU6-303P,0
RNU6-304P,0
RNU6-306P,0
RNU6-307P,3.17444
RNU6-308P,2.09989
RNU6-309P,0
RNU6-30P,9.92532
RNU6-310P,0
RNU6-311P,0
RNU6-312P,19.949
RNU6-313P,0
RNU6-314P,0
RNU6-315P,1.04995
RNU6-316P,0
RNU6-317P,0
RNU6-318P,0
RNU6-319P,0
RNU6-31P,1.13676
RNU6-320P,0
RNU6-321P,0
RNU6-322P,2.08711
RNU6-323P,2.09989
RNU6-324P,0
RNU6-325P,0
RNU6-326P,0
RNU6-327P,0
RNU6-328P,0
RNU6-329P,0
RNU6-32P,0
RNU6-330P,0
RNU6-331P,0
RNU6-332P,0
RNU6-333P,0
RNU6-334P,0
RNU6-335P,1.07204
RNU6-336P,0
RNU6-337P,0
RNU6-338P,0
RNU6-339P,0
RNU6-33P,16.6121
RNU6-340P,0
RNU6-341P,0.902923
RNU6-342P,0
RNU6-343P,3.13126
RNU6-344P,0
RNU6-345P,0
RNU6-346P,0
RNU6-347P,0
RNU6-348P,0
RNU6-349P,0
RNU6-34P,0
RNU6-351P,0
RNU6-352P,0
RNU6-353P,8.63914
RNU6-354P,2.62487
RNU6-355P,0.629463
RNU6-356P,0
RNU6-358P,0
RNU6-359P,0
RNU6-35P,0
RNU6-360P,0
RNU6-361P,0
RNU6-362P,0
RNU6-363P,0
RNU6-364P,0
RNU6-365P,0
RNU6-366P,0
RNU6-367P,0
RNU6-368P,0.262487
RNU6-369P,0
RNU6-36P,0
RNU6-370P,0
RNU6-371P,0
RNU6-373P,0
RNU6-374P,0
RNU6-375P,0
RNU6-376P,0
RNU6-377P,4.10733
RNU6-378P,0
RNU6-379P,2.08751
RNU6-37P,0
RNU6-380P,0
RNU6-381P,0
RNU6-382P,0
RNU6-383P,0
RNU6-384P,0
RNU6-386P,0
RNU6-387P,21.2344
RNU6-388P,0.53086
RNU6-389P,0.53086
RNU6-38P,0
RNU6-390P,0
RNU6-391P,0
RNU6-392P,0
RNU6-393P,0
RNU6-394P,0
RNU6-395P,0
RNU6-396P,0
RNU6-397P,3.13126
RNU6-398P,0
RNU6-399P,0.911551
RNU6-39P,0
RNU6-3P,8.92376
RNU6-400P,0
RNU6-401P,0
RNU6-402P,0
RNU6-403P,0
RNU6-405P,0
RNU6-406P,0
RNU6-407P,2.08751
RNU6-408P,0
RNU6-409P,0
RNU6-40P,2.12527
RNU6-410P,0
RNU6-411P,0
RNU6-412P,0
RNU6-413P,0
RNU6-414P,0
RNU6-415P,2.7464
RNU6-416P,0
RNU6-417P,0
RNU6-418P,11.5494
RNU6-419P,1.27329
RNU6-41P,0
RNU6-420P,0
RNU6-421P,0
RNU6-422P,0
RNU6-424P,0
RNU6-425P,0
RNU6-426P,0
RNU6-428P,0
RNU6-429P,0
RNU6-42P,0
RNU6-430P,0
RNU6-431P,19.8506
RNU6-432P,0
RNU6-433P,1.04375
RNU6-434P,0
RNU6-435P,0
RNU6-436P,0
RNU6-437P,0.85532
RNU6-438P,3.13067
RNU6-439P,0
RNU6-43P,0
RNU6-440P,0
RNU6-441P,0
RNU6-442P,0
RNU6-444P,2.15978
RNU6-445P,0
RNU6-446P,0
RNU6-447P,0.629463
RNU6-448P,0
RNU6-449P,0
RNU6-44P,0
RNU6-450P,0
RNU6-451P,0
RNU6-452P,0
RNU6-453P,0
RNU6-454P,0
RNU6-455P,0
RNU6-456P,0
RNU6-457P,1.04995
RNU6-458P,0
RNU6-45P,3.3432
RNU6-460P,0
RNU6-461P,0
RNU6-462P,0
RNU6-463P,0
RNU6-464P,0
RNU6-465P,0
RNU6-466P,1.56533
RNU6-467P,0
RNU6-468P,1.07546
RNU6-469P,0
RNU6-46P,0
RNU6-470P,0
RNU6-471P,0
RNU6-472P,0
RNU6-473P,0
RNU6-474P,0
RNU6-475P,0
RNU6-476P,10.4995
RNU6-477P,0
RNU6-478P,0
RNU6-479P,4.24688
RNU6-47P,0
RNU6-480P,0
RNU6-481P,1.04995
RNU6-482P,0
RNU6-483P,1.07989
RNU6-484P,0
RNU6-485P,4.19979
RNU6-486P,0
RNU6-487P,0
RNU6-488P,0
RNU6-489P,0
RNU6-48P,10.8355
RNU6-490P,0
RNU6-491P,0
RNU6-492P,0
RNU6-493P,0
RNU6-494P,0
RNU6-495P,0
RNU6-496P,0
RNU6-497P,0
RNU6-498P,0
